Title: Bunker Lifting List;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Filters:;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Port is in the list P001,P003,P002,P004;;;;;;;;;;;;;;;;;;
Fuel Type is in the list LSF;;;;;;;;;;;;;;;;;;
Delivery Date is in range (01.01.2020 00:00 - 31.01.2025 00:00);;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Purchase Status;Requirement ID;Vessel;Voyage No.;Port;Ordered Qty;Fuel Type;Delivery Date;Payment Due Date;Barge Name;Claims;Invoice Price;Invoice No.;Vendor;Supplier;Invoiced Qty;Claim Details;Order Price;Purchase Comments
Invoiced;6369;V060;VOY013;P004;350,11;LSF;02.10.2020;02.10.2020;;;342,00;INV001128;VEND030;SUP032;350,11;;342,00;
Invoiced;6363;V046;VOY013;P003;780,20;LSF;03.10.2020;02.11.2020;B211;;297,75;INV00155;VEND008;SUP009;780,20;;297,75;
Invoiced;6389;V001;VOY019;P004;297,50;LSF;03.10.2020;03.10.2020;B081;;328,17;INV00779;VEND010;SUP012;297,50;;328,17;
Invoiced;6374;V052;VOY012;P001;188,20;LSF;04.10.2020;03.11.2020;B008;;335,00;INV001179;VEND026;SUP028;188,18;;335,00;
Invoiced;6367;V050;VOY012;P003;750,46;LSF;08.10.2020;07.11.2020;B207;;319,00;INV00156;VEND008;SUP009;750,46;;319,00;
Invoiced;6384;V082;VOY009;P004;426,50;LSF;08.10.2020;08.10.2020;B057;;327,02;INV00780;VEND010;SUP012;426,50;;327,02;
Invoiced;6402;V084;VOY013;P003;290,29;LSF;11.10.2020;10.11.2020;B149;;322,00;INV00157;VEND008;SUP009;290,29;;322,00;
Invoiced;6375;V023;VOY013;P004;749,50;LSF;12.10.2020;12.10.2020;B081;;334,18;INV00781;VEND010;SUP012;749,56;;334,18;
Invoiced;6386;V068;VOY013;P003;419,72;LSF;12.10.2020;11.11.2020;B149;;314,25;INV00158;VEND008;SUP009;419,72;;314,25;
Invoiced;6385;V057;VOY012;P004;999,00;LSF;18.10.2020;18.10.2020;B057;;334,18;INV00782;VEND010;SUP012;999,00;;334,18;
Invoiced;6408;V006;VOY014;P004;349,00;LSF;18.10.2020;18.10.2020;B057;;338,05;INV00783;VEND010;SUP012;349,00;;338,05;
Invoiced;6417;V069;VOY017;P004;699,53;LSF;19.10.2020;19.10.2020;B078;;339,19;INV00784;VEND010;SUP012;699,53;;339,19;
Invoiced;6420;V075;VOY015;P004;398,20;LSF;23.10.2020;23.10.2020;B082;;344,12;INV00785;VEND010;SUP012;398,16;;344,12;
Invoiced;6418;V056;VOY014;P003;599,80;LSF;24.10.2020;23.11.2020;B149;;319,75;INV00159;VEND008;SUP009;599,82;;319,75;
Invoiced;6450;V048;VOY013;P003;600,00;LSF;26.10.2020;25.11.2020;B149;;304,25;INV00160;VEND008;SUP009;599,63;;304,25;
Invoiced;6390;V042;VOY010;P004;1 249,90;LSF;27.10.2020;27.10.2020;B078;;344,12;INV00786;VEND010;SUP012;1 249,69;;344,12;
Invoiced;6451;V091;VOY018;P001;589,44;LSF;28.10.2020;27.11.2020;B070;;337,00;INV0011;VEND012;SUP015;589,44;;337,00;
Invoiced;6433;V085;VOY009;P003;650,49;LSF;29.10.2020;28.11.2020;B211;;290,50;INV00161;VEND008;SUP009;650,49;;290,50;
Invoiced;6469;V021;VOY008;P003;500,00;LSF;01.11.2020;01.12.2020;B211;;292,75;INV00162;VEND008;SUP009;500,06;;292,75;
Invoiced;6434;V009;VOY013;P003;399,49;LSF;02.11.2020;02.12.2020;B149;;295,50;INV00163;VEND008;SUP009;399,49;;295,50;
Invoiced;6453;V072;VOY011;P004;518,90;LSF;04.11.2020;04.11.2020;B082;;336,76;INV00787;VEND010;SUP012;518,90;;336,76;
Invoiced;6449;V035;VOY012;P001;983,09;LSF;06.11.2020;06.12.2020;B073;;332,00;INV0012;VEND012;SUP015;983,09;;332,00;
Invoiced;6392;V026;VOY013;P001;730,00;LSF;09.11.2020;09.12.2020;FNSA10;;337,00;INV0013;VEND012;SUP015;727,11;;337,00;
Invoiced;6481;V005;VOY013;P003;1 199,40;LSF;09.11.2020;09.12.2020;B211;;329,25;INV00164;VEND008;SUP009;1 200,17;;329,25;
Invoiced;6452;V074;VOY013;P003;379,70;LSF;10.11.2020;10.12.2020;B149;;332,00;INV00165;VEND008;SUP009;379,68;;332,00;
Invoiced;6502;V086;VOY012;P001;980,65;LSF;12.11.2020;12.12.2020;B201;;340,00;INV00683;VEND015;SUP001;980,65;;340,00;
Invoiced;6440;V013;VOY014;P003;749,32;LSF;15.11.2020;15.12.2020;B149;;324,00;INV00166;VEND008;SUP009;749,32;;324,00;
Invoiced;6444;V020;VOY008;P004;498,80;LSF;19.11.2020;19.11.2020;B082;;333,28;INV00788;VEND010;SUP012;498,80;;333,28;
Invoiced;6510;V058;VOY011;P004;1 098,88;LSF;19.11.2020;19.11.2020;B078;;357,95;INV00789;VEND010;SUP012;1 098,88;;357,95;
Invoiced;6477;V012;VOY012;P004;748,67;LSF;20.11.2020;20.11.2020;B082;;357,95;INV00790;VEND010;SUP012;748,67;;357,95;
Invoiced;6491;V022;VOY010;P004;699,90;LSF;21.11.2020;21.11.2020;B081;;352,80;INV00791;VEND010;SUP012;699,90;;352,80;
Invoiced;6546;V015;VOY020;P004;149,13;LSF;24.11.2020;24.12.2020;;;375,00;INV00656;VEND013;SUP016;149,13;;375,00;
Invoiced;6543;V070;VOY016;P003;919,56;LSF;26.11.2020;26.12.2020;B051;;354,00;INV00167;VEND008;SUP009;919,56;;354,00;
Invoiced;6541;V032;VOY011;P003;899,20;LSF;27.11.2020;27.12.2020;B051;;358,75;INV00168;VEND008;SUP009;899,66;;358,75;
Invoiced;6579;V076;VOY008;P001;792,47;LSF;28.11.2020;28.12.2020;FNSA10;;371,00;INV0014;VEND012;SUP015;792,47;;371,00;
Invoiced;6542;V057;VOY012;P003;750,19;LSF;29.11.2020;29.12.2020;B211;;358,75;INV00169;VEND008;SUP009;750,19;;358,75;
Invoiced;6445;V063;VOY014;P004;596,70;LSF;01.12.2020;01.12.2020;B057;;370,03;INV00792;VEND010;SUP012;599,00;;370,03;
Invoiced;6547;V018;VOY008;P001;303,37;LSF;01.12.2020;31.12.2020;B017;;383,50;INV001180;VEND026;SUP028;303,37;;383,50;
Invoiced;6506;V078;VOY008;P004;599,30;LSF;02.12.2020;02.12.2020;B057;;382,19;INV00793;VEND010;SUP012;599,50;;382,19;
Invoiced;6553;V067;VOY012;P003;398,20;LSF;02.12.2020;01.01.2021;B149;;360,75;INV00170;VEND008;SUP009;398,20;;360,75;
Invoiced;6500;V054;VOY014;P003;1 300,00;LSF;05.12.2020;04.01.2021;B211;;367,00;INV00171;VEND008;SUP009;1 250,45;;367,00;
Invoiced;6535;V052;VOY013;P004;178,50;LSF;05.12.2020;05.12.2020;B057;;370,03;INV00794;VEND010;SUP012;178,50;;370,03;
Invoiced;6558;V030;VOY013;P003;360,52;LSF;06.12.2020;05.01.2021;B211;;367,00;INV00172;VEND008;SUP009;360,52;;367,00;
Invoiced;6524;V085;VOY009;P004;698,36;LSF;12.12.2020;12.12.2020;B078;;381,50;INV00795;VEND010;SUP012;698,36;;381,50;
Invoiced;6567;V061;VOY013;P001;1 066,20;LSF;12.12.2020;11.01.2021;B023;Shortage;388,00;INV00684;VEND015;SUP019;1 096,75;Short lifted by 30.5mt, trader compensated 15mt;388,00;
Invoiced;6582;V083;VOY014;P003;690,00;LSF;15.12.2020;14.01.2021;B051;;381,25;INV00173;VEND008;SUP009;689,78;;381,25;
Invoiced;6577;V091;VOY020;P004;648,08;LSF;18.12.2020;18.12.2020;B078;;381,50;INV00796;VEND010;SUP012;648,08;;381,50;
Invoiced;6572;V006;VOY015;P001;591,17;LSF;23.12.2020;22.01.2021;B074;;375,00;INV0015;VEND012;SUP015;591,17;;375,00;
Invoiced;6607;V072;VOY013;P004;197,67;LSF;24.12.2020;24.12.2020;B081;;391,95;INV00797;VEND010;SUP012;197,67;;391,95;
Invoiced;6598;V029;VOY015;P003;699,30;LSF;28.12.2020;27.01.2021;B051;;381,25;INV00174;VEND008;SUP009;699,58;;381,25;
Invoiced;6603;V060;VOY015;P004;599,50;LSF;30.12.2020;30.12.2020;B078;;392,60;INV00798;VEND010;SUP012;599,50;;392,60;
Invoiced;6550;V035;VOY013;P003;790,04;LSF;03.01.2021;02.02.2021;B051;;381,00;INV00175;VEND008;SUP009;809,81;;381,00;Vsl claiming shortlift of 19,772
Invoiced;6653;V075;VOY017;P004;548,50;LSF;03.01.2021;03.01.2021;B057;;406,12;INV00800;VEND010;SUP012;548,50;;406,12;
Invoiced;6608;V026;VOY014;P004;949,46;LSF;05.01.2021;05.01.2021;B078;;394,34;INV00801;VEND010;SUP012;949,46;;394,34;
Invoiced;6523;V059;VOY013;P004;798,34;LSF;08.01.2021;08.01.2021;B082;;405,04;INV00802;VEND010;SUP012;798,38;;405,04;
Invoiced;6641;V074;VOY015;P003;419,40;LSF;14.01.2021;13.02.2021;B211;;418,50;INV00176;VEND008;SUP009;419,37;;418,50;
Invoiced;6687;V020;VOY009;P003;400,30;LSF;15.01.2021;14.02.2021;B211;;413,75;INV00177;VEND008;SUP009;400,37;;413,75;
Invoiced;6722;V087;VOY014;P004;799,23;LSF;16.01.2021;16.01.2021;B081;;458,00;INV00803;VEND010;SUP012;799,23;;458,00;
Invoiced;6597;V057;VOY013;P004;1 099,59;LSF;19.01.2021;19.01.2021;B082;;411,56;INV00804;VEND010;SUP012;1 099,60;;411,56;
Invoiced;6675;V058;VOY021;P003;949,68;LSF;22.01.2021;21.02.2021;B211;;419,25;INV00178;VEND008;SUP009;949,68;;419,25;
Invoiced;6656;V085;VOY021;P004;548,75;LSF;25.01.2021;25.01.2021;B057;;450,91;INV00805;VEND010;SUP012;548,75;;450,91;
Invoiced;6719;V091;VOY021;P004;498,98;LSF;26.01.2021;26.01.2021;B082;;448,97;INV00806;VEND010;SUP012;498,98;;448,97;
Invoiced;6732;V050;VOY014;P004;399,04;LSF;27.01.2021;27.01.2021;B081;;456,29;INV00807;VEND010;SUP012;399,04;;456,29;
Invoiced;6744;V063;VOY021;P001;1 113,56;LSF;29.01.2021;28.02.2021;B095;;448,00;INV0016;VEND012;SUP015;1 114,89;;448,00;
Invoiced;6693;V006;VOY021;P004;679,36;LSF;30.01.2021;30.01.2021;B082;;443,71;INV00808;VEND010;SUP012;679,36;;443,71;
Invoiced;6695;V013;VOY015;P003;500,50;LSF;30.01.2021;01.03.2021;B211;;418,50;INV00179;VEND008;SUP009;500,46;;418,50;
Invoiced;6738;V028;VOY021;P004;185,31;LSF;30.01.2021;01.03.2021;B202;;452,00;INV00384;VEND020;SUP023;185,31;;452,00;
Invoiced;6627;V018;VOY021;P003;399,88;LSF;01.02.2021;03.03.2021;B211;;422,50;INV00181;VEND008;SUP009;399,88;;422,50;
Invoiced;6655;V042;VOY021;P003;1 199,40;LSF;01.02.2021;03.03.2021;B211;;422,50;INV00180;VEND008;SUP009;1 199,48;;422,50;
Invoiced;6685;V072;VOY021;P004;498,75;LSF;01.02.2021;01.02.2021;B057;;433,37;INV00809;VEND010;SUP012;498,75;;433,37;
Invoiced;6775;V048;VOY015;P003;434,40;LSF;03.02.2021;05.03.2021;B051;;443,75;INV00182;VEND008;SUP009;449,90;;443,75;Shortlift 15,5mt
Invoiced;6763;V004;VOY021;P004;889,83;LSF;07.02.2021;09.03.2021;B205;;492,00;INV00681;VEND002;SUP035;889,83;;492,00;
Invoiced;6778;V052;VOY022;P004;358,00;LSF;11.02.2021;11.02.2021;B081;;447,98;INV00810;VEND010;SUP012;358,03;;447,98;
Invoiced;6817;V015;VOY023;P004;159,96;LSF;15.02.2021;17.03.2021;;;495,00;INV00657;VEND013;SUP016;159,96;;495,00;
Invoiced;6795;V056;VOY021;P003;999,50;LSF;17.02.2021;19.03.2021;B051;;477,75;INV00183;VEND008;SUP009;999,56;;477,75;Cancelled in Flushing, then in Stade since vsl too deep for bunker area Twielenfleth-Roads. Agent COE HAHN Agency GmbH
Lifted;6815;V060;VOY021;P004;699,30;LSF;18.02.2021;18.02.2021;B081;;497,01;INV00813;VEND010;SUP012;699,30;;497,01;
Invoiced;6826;V076;VOY021;P001;693,60;LSF;18.02.2021;20.03.2021;B023;;492,00;INV001182;VEND026;SUP028;693,65;;492,00;
Invoiced;6758;V040;VOY021;P003;500,41;LSF;19.02.2021;21.03.2021;B211;;478,50;INV00184;VEND008;SUP009;500,41;;478,50;
Invoiced;6799;V055;VOY021;P004;999,97;LSF;20.02.2021;20.02.2021;B082;;497,01;INV00811;VEND010;SUP012;999,97;;497,01;
Invoiced;6757;V041;VOY021;P004;798,93;LSF;22.02.2021;22.02.2021;B082;;471,63;INV00812;VEND010;SUP012;798,93;;471,63;
Invoiced;6804;V095;VOY022;P003;350,00;LSF;22.02.2021;24.03.2021;B211;;482,00;INV00185;VEND008;SUP009;350,13;;482,00;
Invoiced;6854;V038;VOY023;P004;166,16;LSF;22.02.2021;24.03.2021;B187;;515,00;INV00385;VEND020;SUP007;166,16;;515,00;
Invoiced;6851;V030;VOY021;P003;400,00;LSF;24.02.2021;26.03.2021;B052;;499,50;INV00186;VEND008;SUP009;400,10;;499,50;
Invoiced;6784;V059;VOY021;P003;798,88;LSF;26.02.2021;28.03.2021;B052;;489,25;INV00187;VEND008;SUP009;797,97;;489,25;
Invoiced;6808;V072;VOY022;P001;166,50;LSF;26.02.2021;28.03.2021;B012;;499,00;INV001183;VEND026;SUP028;166,50;;499,00;
Invoiced;6827;V073;VOY021;P002;500,00;LSF;06.03.2021;05.04.2021;B041;;473,00;INV001244;VEND040;SUP043;500,00;;473,00;Bolivar Roads
Invoiced;6858;V008;VOY021;P004;398,78;LSF;10.03.2021;10.03.2021;B078;;497,78;INV00814;VEND010;SUP012;400,02;;497,78;
Invoiced;6835;V092;VOY021;P003;299,98;LSF;11.03.2021;10.04.2021;B051;;507,50;INV00188;VEND008;SUP009;299,98;;507,50;
Invoiced;6841;V054;VOY022;P003;949,20;LSF;11.03.2021;10.04.2021;B051;;507,50;INV00189;VEND008;SUP009;949,21;;507,50;
Invoiced;6870;V050;VOY021;P004;1 142,75;LSF;12.03.2021;12.03.2021;B057;;530,03;INV00815;VEND010;SUP012;1 142,75;;530,03;
Invoiced;6906;V001;VOY023;P004;247,25;LSF;13.03.2021;13.03.2021;B057;;534,52;INV00817;VEND010;SUP012;247,25;;534,52;
Invoiced;6692;V020;VOY021;P002;1 101,67;LSF;14.03.2021;13.04.2021;B195;;463,00;INV00490;VEND037;SUP040;1 101,67;;463,00;
Invoiced;6828;V042;VOY021;P004;999,70;LSF;14.03.2021;14.03.2021;B081;;530,03;INV00816;VEND010;SUP012;999,65;;530,03;
Invoiced;6892;V021;VOY021;P004;448,00;LSF;15.03.2021;15.03.2021;B081;;519,78;INV00818;VEND010;SUP012;447,79;;519,78;
Invoiced;6846;V043;VOY021;P004;749,50;LSF;16.03.2021;16.03.2021;B057;;521,70;INV00820;VEND010;SUP012;749,75;;521,70;
Invoiced;6902;V094;VOY021;P004;647,75;LSF;16.03.2021;16.03.2021;B056;;511,99;INV00819;VEND010;SUP012;647,75;;511,99;
Invoiced;6830;V016;VOY021;P002;681,59;LSF;17.03.2021;16.04.2021;B031;;480,00;INV001245;VEND040;SUP043;700,00;;480,00;Short lift 18,41mt VLSFO + 10,61mt LSGO
Invoiced;6879;V091;VOY023;P004;547,00;LSF;19.03.2021;19.03.2021;B078;;523,77;INV00821;VEND010;SUP012;547,00;;523,77;
Invoiced;6894;V056;VOY021;P004;898,40;LSF;20.03.2021;20.03.2021;B082;;511,99;INV00822;VEND010;SUP012;898,36;;511,99;
Invoiced;6845;V057;VOY021;P004;619,33;LSF;21.03.2021;21.03.2021;B081;;505,13;INV00799;VEND010;SUP012;619,33;;505,13;
Invoiced;6900;V072;VOY022;P004;519,36;LSF;21.03.2021;21.03.2021;B081;;511,99;INV00823;VEND010;SUP012;519,36;;511,99;
Invoiced;6926;V005;VOY021;P002;578,07;LSF;21.03.2021;20.04.2021;B194;;499,00;INV00491;VEND037;SUP040;600,10;;499,00;Short lift 22,031 (started with 39,636mt, reduced to 30,451/23,079/22,031)
Invoiced;6922;V029;VOY021;P003;399,97;LSF;23.03.2021;22.04.2021;B211;;455,75;INV00190;VEND008;SUP009;400,04;;455,75;
Invoiced;6934;V079;VOY023;P004;758,25;LSF;25.03.2021;25.03.2021;B057;;503,62;INV00824;VEND010;SUP012;758,25;;503,62;
Invoiced;6935;V080;VOY021;P003;749,40;LSF;26.03.2021;25.04.2021;B051;;467,75;INV00191;VEND008;SUP009;749,43;;467,75;
Invoiced;6878;V023;VOY022;P002;600,66;LSF;27.03.2021;26.04.2021;B113;;500,00;INV00412;VEND021;SUP024;600,66;;500,00;
Invoiced;6802;V084;VOY022;P001;708,67;LSF;28.03.2021;27.04.2021;B095;;543,00;INV0017;VEND012;SUP015;708,67;;543,00;
Invoiced;6966;V015;VOY025;P004;189,74;LSF;02.04.2021;02.05.2021;B062;;492,00;INV00658;VEND013;SUP006;189,74;;492,00;
Invoiced;6927;V085;VOY022;P003;800,44;LSF;03.04.2021;03.05.2021;B211;;457,25;INV00192;VEND008;SUP009;800,44;;457,25;
Invoiced;6909;V074;VOY022;P003;421,00;LSF;06.04.2021;06.05.2021;B207;;466,75;INV00193;VEND008;SUP009;421,03;;466,75;
Invoiced;6980;V040;VOY022;P002;1 117,60;LSF;06.04.2021;06.05.2021;B041;;486,00;INV001246;VEND040;SUP043;1 121,91;;486,00;Short lift 46,37mt, but barge revised qtty by 28,08mt and V040 revised qtty rcvd by 13,972mt= short lift only 4,3mt in the end
Invoiced;6954;V019;VOY022;P002;599,64;LSF;07.04.2021;07.05.2021;B107;;469,00;INV00492;VEND037;SUP040;599,64;;469,00;
Invoiced;6964;V026;VOY022;P004;378,73;LSF;07.04.2021;07.04.2021;B082;;481,98;INV00825;VEND010;SUP012;378,73;;481,98;
Invoiced;6880;V051;VOY021;P004;1 049,80;LSF;09.04.2021;09.04.2021;B081;;487,02;INV00826;VEND010;SUP012;1 049,84;;487,02;
Invoiced;6941;V055;VOY022;P003;999,42;LSF;10.04.2021;10.05.2021;B051;;462,75;INV00195;VEND008;SUP009;999,42;;462,75;
Invoiced;6883;V025;VOY022;P003;387,90;LSF;11.04.2021;11.05.2021;B207;;462,75;INV00194;VEND008;SUP009;387,92;;462,75;
Invoiced;6975;V096;VOY021;P004;379,22;LSF;12.04.2021;12.04.2021;B078;;487,02;INV00827;VEND010;SUP012;379,22;;487,02;
Invoiced;6938;V003;VOY022;P004;698,59;LSF;13.04.2021;13.04.2021;B081;;481,98;INV00828;VEND010;SUP012;698,59;;481,98;
Invoiced;6978;V008;VOY022;P001;391,35;LSF;14.04.2021;14.05.2021;B127;;484,00;INV001241;VEND039;SUP042;391,35;;484,00;
Invoiced;6973;V013;VOY022;P003;650,23;LSF;16.04.2021;16.05.2021;B207;;487,00;INV00196;VEND008;SUP009;650,23;;487,00;
Invoiced;6976;V095;VOY023;P002;590,75;LSF;16.04.2021;16.04.2021;B110;;473,00;INV001342;VEND009;SUP010;590,75;;473,00;
Invoiced;7007;V024;VOY023;P002;500,00;LSF;18.04.2021;18.05.2021;B113;;458,00;INV00413;VEND021;SUP024;500,22;;458,00;
Invoiced;7022;V076;VOY022;P004;749,30;LSF;19.04.2021;19.04.2021;B078;;496,25;INV00829;VEND010;SUP012;749,30;;496,25;
Invoiced;6968;V058;VOY023;P003;886,50;LSF;22.04.2021;22.05.2021;B051;;474,00;INV00197;VEND008;SUP009;899,34;;474,00;Short lift 12,83mt, but vsl 'found' 24,1mt on 1st May
Invoiced;6781;V053;VOY022;P002;1 100,00;LSF;23.04.2021;23.05.2021;B113;;474,00;INV00414;VEND021;SUP024;1 100,26;;474,00;
Invoiced;6965;V041;VOY022;P003;1 250,00;LSF;25.04.2021;25.05.2021;B207;;477,00;INV00199;VEND008;SUP009;1 250,86;;477,00;
Invoiced;7016;V043;VOY021;P003;400,00;LSF;25.04.2021;25.05.2021;B051;;477,00;INV00198;VEND008;SUP009;399,93;;477,00;
Invoiced;7054;V097;VOY025;P001;495,67;LSF;25.04.2021;25.05.2021;B024;;501,00;INV001184;VEND026;SUP028;495,67;;501,00;
Invoiced;7002;V064;VOY023;P004;898,32;LSF;27.04.2021;27.04.2021;B078;;511,86;INV00830;VEND010;SUP012;898,33;;511,86;
Invoiced;7044;V072;VOY024;P004;447,44;LSF;29.04.2021;29.04.2021;B082;;508,55;INV00832;VEND010;SUP012;447,44;;508,55;
Invoiced;7055;V060;VOY024;P004;860,00;LSF;29.04.2021;29.04.2021;B078;;514,17;INV00831;VEND010;SUP012;859,30;;514,17;
Invoiced;6952;V010;VOY024;P002;199,60;LSF;30.04.2021;30.05.2021;B194;;461,00;INV00493;VEND037;SUP040;200,01;;461,00;Valero only supplied 2 samples from barge
Invoiced;6997;V049;VOY024;P002;919,26;LSF;30.04.2021;30.05.2021;B194;;470,00;INV00494;VEND037;SUP040;919,26;;470,00;
Invoiced;7008;V048;VOY023;P002;680,10;LSF;30.04.2021;30.05.2021;B135;;485,00;INV00415;VEND021;SUP024;700,51;;485,00;Short lift VLSFO 20,4mt + LSGO 3,7mt
Invoiced;7014;V031;VOY022;P004;529,20;LSF;30.04.2021;30.04.2021;B078;;498,82;INV00833;VEND010;SUP012;529,18;;498,82;
Invoiced;7036;V035;VOY021;P001;89,99;LSF;03.05.2021;02.06.2021;B010;;517,00;INV001185;VEND026;SUP028;89,99;;517,00;
Invoiced;7069;V001;VOY025;P004;249,61;LSF;04.05.2021;04.05.2021;B078;;501,77;INV00834;VEND010;SUP012;249,61;;501,77;
Invoiced;6921;V006;VOY023;P004;596,62;LSF;05.05.2021;05.05.2021;B081;;492,30;INV00835;VEND010;SUP012;596,62;;492,30;
Invoiced;7058;V047;VOY024;P003;600,11;LSF;05.05.2021;04.06.2021;B211;;496,75;INV00200;VEND008;SUP009;600,35;;496,75;
Invoiced;7091;V062;VOY022;P002;700,00;LSF;05.05.2021;04.06.2021;B031;;485,00;INV001247;VEND040;SUP043;700,00;;485,00;
Invoiced;7068;V052;VOY023;P004;579,04;LSF;06.05.2021;06.05.2021;B078;;501,77;INV00836;VEND010;SUP012;579,04;;501,77;
Invoiced;6948;V021;VOY022;P004;700,00;LSF;07.05.2021;07.05.2021;B078;;492,30;INV00837;VEND010;SUP012;699,39;;492,30;
Invoiced;7075;V029;VOY022;P002;799,50;LSF;10.05.2021;09.06.2021;B165;;490,00;INV00495;VEND037;SUP040;799,68;;490,00;
Invoiced;7103;V005;VOY022;P003;550,94;LSF;10.05.2021;09.06.2021;B207;;490,00;INV00201;VEND008;SUP009;550,94;;490,00;
Invoiced;7053;V026;VOY023;P001;640,01;LSF;12.05.2021;11.06.2021;B070;;494,00;INV0018;VEND012;SUP015;640,01;;494,00;
Invoiced;7001;V032;VOY023;P002;350,13;LSF;13.05.2021;12.06.2021;B113;;470,00;INV00416;VEND021;SUP024;350,13;;470,00;
Invoiced;7057;V025;VOY023;P002;475,65;LSF;13.05.2021;12.06.2021;;;464,00;INV001248;VEND040;SUP043;476,65;;464,00;Shortlift final after recalibration: 4mt VLSFO + 1mt LSFGO. Vitol also adjusted qtty rcvd.Credit note $2 fm Monjasa
Invoiced;7106;V002;VOY022;P001;695,16;LSF;16.05.2021;15.06.2021;B095;;506,00;INV0020;VEND012;SUP015;695,61;;506,00;
Invoiced;7045;V027;VOY022;P004;781,30;LSF;17.05.2021;17.05.2021;B082;;501,19;INV00838;VEND010;SUP012;781,31;;501,19;
Invoiced;7083;V003;VOY023;P001;585,79;LSF;17.05.2021;16.06.2021;B070;;513,00;INV0019;VEND012;SUP015;585,79;;513,00;
Invoiced;7098;V030;VOY023;P003;480,20;LSF;19.05.2021;18.06.2021;B059;;469,25;INV00202;VEND008;SUP009;480,18;;469,25;
Invoiced;7087;V065;VOY022;P004;709,27;LSF;20.05.2021;20.05.2021;B082;;511,94;INV00839;VEND010;SUP012;709,27;;511,94;
Invoiced;7063;V057;VOY022;P003;1 099,22;LSF;21.05.2021;20.06.2021;B051;;474,00;INV00203;VEND008;SUP009;1 099,22;;474,00;
Invoiced;7077;V092;VOY024;P003;600,20;LSF;22.05.2021;21.06.2021;B211;;474,00;INV00204;VEND008;SUP009;600,20;;474,00;
Invoiced;7086;V094;VOY023;P004;679,19;LSF;23.05.2021;23.05.2021;B082;;491,79;INV00840;VEND010;SUP012;679,19;;491,79;
Invoiced;7097;V018;VOY023;P003;400,53;LSF;23.05.2021;22.06.2021;B207;;474,00;INV00205;VEND008;SUP009;400,53;;474,00;Supply after DD. Agent Vertom (did a bad job)
Invoiced;7119;V041;VOY022;P004;599,50;LSF;24.05.2021;24.05.2021;B082;;499,61;INV00841;VEND010;SUP012;599,50;;499,61;
Invoiced;7124;V072;VOY025;P001;415,00;LSF;26.05.2021;26.05.2021;B061;;497,50;INV001327;VEND032;SUP017;415,00;;497,50;
Invoiced;7145;V061;VOY025;P002;742,15;LSF;26.05.2021;26.05.2021;B041;;464,00;INV001237;VEND017;SUP043;746,07;;464,00;Agreed to a 50/50 split.Shortlift 7.854 mt VLSFO. B035 405!Bolivar Roads. No berths in Hou planned.
Invoiced;7084;V051;VOY022;P003;699,30;LSF;27.05.2021;26.06.2021;B051;;493,25;INV00206;VEND008;SUP009;699,34;;493,25;
Invoiced;7128;V078;VOY023;P002;250,63;LSF;27.05.2021;26.06.2021;B113;;448,00;INV00417;VEND021;SUP024;250,63;;448,00;
Invoiced;7110;V073;VOY024;P002;440,17;LSF;29.05.2021;28.06.2021;B135;;471,00;INV00418;VEND021;SUP024;440,17;;471,00;
Invoiced;7136;V063;VOY023;P004;698,44;LSF;01.06.2021;01.06.2021;B078 ;;486,57;INV00842;VEND010;SUP012;698,44;;486,57;
Invoiced;7133;V087;VOY022;P003;799,41;LSF;02.06.2021;02.07.2021;B051;;510,00;INV00207;VEND008;SUP009;799,41;;510,00;
Invoiced;7200;V015;VOY027;P004;99,79;LSF;04.06.2021;04.07.2021;B190;;494,00;INV00386;VEND020;SUP007;99,79;;494,00;
Invoiced;7112;V022;VOY022;P002;750,24;LSF;05.06.2021;05.07.2021;B135;;486,00;INV00419;VEND021;SUP024;750,24;;486,00;Short lift 18,3mt LSGO
Invoiced;7141;V085;VOY023;P001;1 017,09;LSF;07.06.2021;07.07.2021;B010 ;Shortage;511,00;INV001187;VEND026;SUP028;1 037,61;Claims short lifted by 20.524mt VLSFO and 4.639mt LGO;511,00;
Invoiced;7131;V009;VOY022;P003;1 000,01;LSF;08.06.2021;08.07.2021;B211;;510,00;INV00208;VEND008;SUP009;1 000,01;;510,00;
Invoiced;7143;V091;VOY025;P004;668,48;LSF;08.06.2021;08.06.2021;B049;;489,81;INV00843;VEND010;SUP012;668,48;;489,81;
Invoiced;7146;V042;VOY023;P002;1 200,28;LSF;08.06.2021;08.07.2021;B134;;513,00;INV00420;VEND021;SUP024;1 200,28;;513,00;Chgd fm Bunker1 to NuStar due to vsl dealyed
Invoiced;7108;V024;VOY023;P003;499,30;LSF;09.06.2021;09.07.2021;B211;;510,00;INV00209;VEND008;SUP009;500,34;;510,00;
Invoiced;7113;V096;VOY023;P004;499,61;LSF;09.06.2021;09.06.2021;B078;;500,76;INV00845;VEND010;SUP012;499,61;;500,76;
Invoiced;7153;V008;VOY023;P004;599,52;LSF;09.06.2021;09.06.2021;B057;;531,87;INV00844;VEND010;SUP012;599,25;;531,87;
Invoiced;7170;V072;VOY025;P004;139,65;LSF;10.06.2021;10.06.2021;B190;;522,00;INV001328;VEND032;SUP007;139,65;;522,00;
